"","MMT00000044","MMT00000046","MMT00000051","MMT00000076","MMT00000080","MMT00000102","MMT00000149","MMT00000159","MMT00000207","MMT00000212","MMT00000231","MMT00000241","MMT00000268","MMT00000283","MMT00000334","MMT00000365","MMT00000368","MMT00000373","MMT00000384","MMT00000401","MMT00000418","MMT00000464","MMT00000517","MMT00000525","MMT00000549","MMT00000550","MMT00000602","MMT00000608","MMT00000701","MMT00000713","MMT00000719","MMT00000743","MMT00000792","MMT00000793","MMT00000801","MMT00000840","MMT00000864","MMT00000887","MMT00000963","MMT00000988","MMT00000996","MMT00001022","MMT00001077","MMT00001085","MMT00001100","MMT00001110","MMT00001154","MMT00001185","MMT00001190","MMT00001245","MMT00001260","MMT00001291","MMT00001298","MMT00001318","MMT00001373","MMT00001387","MMT00001394","MMT00001397","MMT00001423","MMT00001434","MMT00001486","MMT00001496","MMT00001510","MMT00001545","MMT00001555","MMT00001587","MMT00001596","MMT00001613","MMT00001646","MMT00001675","MMT00001698","MMT00001714","MMT00001732","MMT00001791","MMT00001806","MMT00001923","MMT00001947","MMT00001949","MMT00001995","MMT00002002","MMT00002004","MMT00002021","MMT00002022","MMT00002037","MMT00002042","MMT00002046","MMT00002048","MMT00002050","MMT00002099","MMT00002102","MMT00002151","MMT00002160","MMT00002161","MMT00002175","MMT00002209","MMT00002227","MMT00002238","MMT00002272","MMT00002304","MMT00002330"
"MMT00001949",0.0201025461505705,0.0223386762328108,0.023634610147167,0.00973440742399468,0.0115203586190491,0.0142333544592346,0.0175054589793637,0.0221364752301433,0.0100957504654439,0.0164369442166747,0.00729425797093712,0.0277227239675356,0.0198474962189252,0.0277422214943226,0.0233186063136706,0.0197055688256921,0.0189975936426778,0.0185140775194138,0.0104551646847508,0.0121778381143468,0.0278728349272691,0.0108708527731049,0.0267648984533523,0.0290255373178633,0.0126786870443421,0.0165176148505725,0.0126079052659017,0.0151506153988073,0.018274034511447,0.0161866860791868,0.00748989606610717,0.0143908800578144,0.0150463391334363,0.0165370758648021,0.00665003157609936,0.0223794131098008,0.00767337189853589,0.0170031369830239,0.0128729553165656,0.00924929732025514,0.0246455414724261,0.0232980150827919,0.018490912936184,0.0327635559674475,0.0273727984645831,0.0171115422351474,0.01873721559723,0.0189530894853822,0.0129675122619468,0.0200342777495817,0.0175906094591404,0.0195454839195165,0.00519652568162026,0.0215277498559138,0.0100893532052893,0.0118210869917646,0.0228235094177229,0.0125656637853018,0.0231595327782846,0.0165593179231626,0.0207501408671657,0.00991938281990216,0.00781019833245773,0.0300686530039701,0.0295294640879298,0.0125799155276869,0.585739819697473,0.0106874276128397,0.0199516266552557,0.0426245746247561,0.0453194190402193,0.011438470938006,0.0261242084534439,0.021291720920464,0.0202050940176903,0.0111922044490015,0.00680665015151681,1,0.0125688969079795,0.0225927450521057,0.0226540980456429,0.00776231481283798,0.0188030391043555,0.052346361490995,0.00931086553037971,0.0147436371732325,0.0254562990600684,0.011004105642713,0.0128960290021041,0.0363904874297717,0.0159985202334023,0.00807621228764205,0.0139974065745203,0.495106286141103,0.0129116870466465,0.00470681699144993,0.0216013850530432,0.0212631436937097,0.0161206862237113,0.0197115951485085
"MMT00001995",0.0119682069202791,0.037292533867039,0.0206213123465829,0.0111124996272011,0.0348792620760549,0.00175375350299065,0.0149020847928325,0.0526107426348006,0.0137491350644742,0.0128951288918982,0.0114094976404436,0.0037756471533742,0.00347201210538696,0.0100010182360499,0.00674408403092472,0.0134906940173293,0.0100254982382485,0.191860425348262,0.123182298809601,0.000861013312777793,0.0218053695175981,0.0127048912403312,0.00489839747499475,0.0112797650325819,0.0150339862597602,0.0189788413994837,0.00789420102730787,0.208563456426984,0.0251259802884017,0.0118947810775855,0.00197007164393085,0.0108199530688604,0.00432005242497017,0.0161071143891426,0.0119096464652018,0.0229487148471415,0.00820571924093842,0.0017944168039718,0.126108499100442,0.201134091490826,0.00464070627504424,0.00374949566360183,0.0852639504802834,0.106483208088059,0.00518856115407881,0.000869086279040046,0.0475742635940102,0.02827250359597,0.0132942202058717,0.0283477342145875,0.032085270647274,0.00379855839157927,0.00973074205536176,0.0541716781406205,0.00748603812308684,0.122493748279235,0.0202357860542898,0.059380397318103,0.0034034674358611,0.00388935752246237,0.0562576214192861,0.00776778913286168,0.0210073344218623,0.0035658850338892,0.00435703126135423,0.0292835352968481,0.0118732994141141,0.0124801143728919,0.00279752292273229,0.0121925234914291,0.0643046115449326,0.00235382224976657,0.00264257915819084,0.0201873786833721,0.0722076859743936,0.01216217700324,0.0146374239836057,0.0125688969079795,0.999999999999999,0.0684061886530119,0.00373473257495658,0.0529671373918034,0.0101381024306769,0.0307221196978186,0.0125501598555635,0.0144033502707688,0.00369571968120463,0.00555727667587847,0.00414649985817379,0.0572354678267858,0.0121781267329229,0.0113640615485738,0.00521782172656216,0.00591800553364221,0.0150326482911059,0.0091357846717809,0.00398881110204725,0.0268462212971846,0.0184930140138055,0.019636042680935
"MMT00002002",0.0112784699094349,0.0355435977341171,0.0379917002887322,0.0183918542013032,0.0110378507849623,0.000170691871313116,0.0569733856183067,0.0710935170595244,0.00685910998062387,0.00309734111384353,0.00440047779248915,0.0201385755073197,0.0206360823728451,0.0631935104728159,0.0352966350593528,0.064627529768252,0.0641353095405818,0.0475310906897581,0.0940809008361147,0.00842047807682432,0.054897868241628,0.00592798936485092,0.0268023778791626,0.0393549044598237,0.124302232028569,0.033549580300398,0.025943843134441,0.0322977080605151,0.0233080581360556,0.0223144265977465,0.00624821305036583,0.0174845366701412,0.0153316856926357,0.0428402259774592,0.0247434924832357,0.0512698329871967,0.00746158443598004,0.000126825599612931,0.12686436604728,0.0684657425480729,0.0040006149365753,0.00524513690949634,0.0967603948264269,0.0377492904857371,0.031567841587542,0.00402889236029948,0.108702895773808,0.159154087540323,0.0188681207904084,0.0427235955398467,0.0766389530737526,0.0176040066321223,0.0164158418950565,0.0472374976756386,0.0182436427650166,0.0457882576318637,0.0799053662475964,0.0432574941460174,0.0189061170554009,0.00829395037997867,0.133546136143247,0.00729538024134237,0.00939290640935938,0.0293757430664743,0.0114050042929542,0.00567352841333197,0.0150245189208062,0.00718440656177001,0.0238746534005093,0.0332541009711085,0.0436291731471383,0.000603200512439928,0.0174519074538693,0.024455937846915,0.0998531154471763,0.00649730600939371,0.00431175913290241,0.0225927450521057,0.0684061886530119,0.999999999999999,0.0222734203174796,0.00296299750714353,0.0280963731571627,0.0845651431284907,0.00641198136926327,0.00402088785074431,0.0195818701011856,0.00127111935153408,0.0176625910616734,0.102938780138461,0.0147560976545755,0.0129318817316193,0.0246999355312412,0.0138927997526433,0.156594149940342,0.0148849979050387,0.00874089291483259,0.0208029483098585,0.0707556979607019,0.0240711026515218
"MMT00002004",0.00468519021611998,0.0215635149048669,0.0163018970868526,0.0154896773485381,3.5060312432484e-05,0.015669505350921,0.00582908768057817,0.0319383955418634,0.00102999772813445,0.00903020855688069,0.0373670864935114,0.62421778358263,0.851066355966021,0.0332108114377309,0.0690278504922012,0.181468326870003,0.173861870023613,0.0052342209571762,0.0144337859172014,0.0328828700942305,0.00334249775689386,0.0171959392670488,0.0270776006183846,0.00440939788991139,0.123754939233667,0.00333705203901333,0.00086022717079079,0.00678164923285065,0.0300540302902153,0.015499960557158,0.25056002272128,0.0663231008530467,0.664085161615332,0.070925066339831,0.00704221598006831,0.0492720525436785,0.012226401685876,0.0139046196209737,0.00998225904237312,0.0105985650739373,0.00825147217230819,0.0288707955844477,0.0180497862121674,0.00264577038687465,0.00222146337644545,0.302478850629757,0.0572372407855848,0.020257715652571,0.00167510484887368,0.0693722439951502,0.0565444771990322,0.615309417086365,0.0349987752094242,0.0293539313955827,0.129580841935269,0.0572178320530407,0.023147750034953,0.0107839302971391,0.940594510388527,0.0466095583960057,0.0208462517550409,0.113150916914725,0.00672877810336969,0.452302491376216,0.00563080199112679,0.00290547504921804,0.0571895718017722,0.00163550537481011,0.0141123200352745,0.0154269014276924,0.0286526759731417,0.0166401272721425,0.66104379548684,0.000238188989417324,0.0290675685864238,0.0165563480961144,0.0429352986631338,0.0226540980456429,0.00373473257495658,0.0222734203174796,1,0.0063477357572885,0.0284565503026924,0.0492995182360632,0.000766177825823888,0.0923530855453796,0.879811239949417,0.0114256479992299,0.0576255403098426,0.0291115333042616,0.0188036423573687,0.0421294910348883,0.0189976055552622,0.0535580189563963,0.0482820162353271,0.00598747210955693,0.150400846654137,0.0280545911296457,0.00232341379386148,0.0193222826713175
"MMT00002021",0.0118422682777475,0.00991089751554297,0.00852406707395851,0.0314481816548188,0.017979948105697,0.0331948860189972,0.00629717180879785,0.00794743834560325,0.0213163067772081,0.0191582415271307,0.0274380113986702,0.00718548164223401,0.00875766430605315,0.00368955803413502,0.0080821194079081,0.0037424708029217,0.000603410979262202,0.0173287769480596,0.00461296782834397,0.0165496502180387,0.00381294357615016,0.0375935760745319,0.0176725454420342,0.00599806734666525,0.00110447039132056,0.00907949859746277,0.0282077832437551,0.0219409713927442,0.009906712594039,0.00622485239056231,0.00498662980241053,0.0337101584080437,0.00744684705554579,0.00783348128129277,0.01217285590559,0.00644081978526325,0.0121316665693988,0.0602143868703696,0.0199622569671705,0.0176856637611606,0.0157121097243747,0.0114695820627444,0.0130608569949589,0.0180551217272277,0.0184328281411885,0.00388168680794713,0.00671162678155575,0.00151696660195575,0.00386066189322056,0.00761680516711958,0.00492779102507474,0.00698538782113074,0.0136888105779494,0.0186326919422284,0.011707461891408,0.0319443513516806,0.00973267226198446,0.0252551680334789,0.00618951850511118,0.0109036023544065,0.00420106845252329,0.0209934932537192,0.015300391769715,0.00692340406273339,0.00714182627549851,0.0300900114867123,0.00983100946098171,0.0428278942309597,0.00780071810863782,0.0164528533485314,0.0173846553210771,0.0298069190606439,0.00886534132322994,0.00926877792942996,0.00468587525702144,0.0455470019037066,0.0158847170099375,0.00776231481283798,0.0529671373918034,0.00296299750714353,0.0063477357572885,1,0.0070579880985308,0.0259529236979684,0.00901573744077985,0.0359157662071492,0.0064678044708653,0.0241906213550124,0.0185194340828036,0.0064349031694191,0.0205735792307028,0.0352011655856689,0.00713617602060067,0.00536710794679356,0.00487737925973931,0.0116780414253416,0.0164858365247381,0.0215212781554468,0.00360662368880976,0.00321613402850374
"MMT00002022",0.00379121903003676,0.143334218319127,0.000736842725098185,0.00939403487652649,0.00340054759337887,0.00862390748834561,0.263767718703305,0.00200935038346139,0.12912806066905,0.0435188626584083,0.0382754158073969,0.00936436716263686,0.0377851631919671,0.193903049806355,0.00135324229260531,0.0654863412469839,0.0677090436513819,0.00902776867264019,0.0398334594680839,0.0728991533054212,0.088713368151613,0.147521587886061,0.00189395164681034,0.104891078926485,0.0189706659636672,0.313776738824069,0.00238959739962306,0.0257543154738118,0.0450349068282635,0.00645675213922807,0.0737865941660792,0.00401371577901582,0.0141276993583113,0.00147612116398342,0.0471140649580408,0.0103649974078656,0.00771401521900718,0.00568617288681004,0.0780215309354541,0.0111437296079656,0.0899757363302941,0.00558610436183762,0.0556745734177239,0.00064892052162316,0.0101812101305735,0.105249356631149,0.010723061081697,0.00370612044396141,0.148451726827406,0.018902356139765,0.00718418680381327,0.085884015825819,0.0115407437708068,0.000585428826701862,0.123207027257803,0.0151461479126164,0.154077805522129,0.000459385789146162,0.0281647132758648,0.000739563521919088,0.0216017129950242,0.131077506537158,0.180749173299922,0.0174786330174771,0.249403616982272,1.3644694982107e-05,0.0129482797390108,0.00166937290646422,0.114041187723614,0.0041895035610215,0.00693482432094889,0.0435444003092325,0.039281332081328,0.00835505998245718,0.0044223734567785,0.0100363954865439,0.02559830736342,0.0188030391043555,0.0101381024306769,0.0280963731571627,0.0284565503026924,0.0070579880985308,0.999999999999999,0.0111062032338065,0.0506987409550804,0.00233601170399304,0.0291352647527136,0.016301040173481,0.00700875713066165,0.0370485373449394,0.0417988103342111,0.166814402786288,0.00240542203031001,0.0379682772581947,0.00643161746913845,0.165934778186162,0.00309721922837833,2.11673217797883e-06,0.142347150546439,0.164046585146385
"MMT00002037",0.00853325789230825,0.0123653778319747,0.0619548841346102,0.0370083171429705,0.00216402507267494,0.0106660291960818,0.00486582353769184,0.047420773226539,0.00218802505367378,0.00297896920357797,0.00711431502765722,0.0647153878137889,0.0538058397537574,0.0215727815800548,0.05266511531404,0.0924687572842713,0.0507995499596535,0.0210652454419631,0.0187083013344424,0.0137174596010043,0.00596910095304599,0.00437711583350369,0.0534314726526521,0.00958879951122919,0.0628609398366211,0.00351886713302338,0.0193884906817054,0.0157145668054635,0.0030611250840937,0.0415713590307128,0.027559465494206,0.0372901068739851,0.0569509159728745,0.0633205237697233,0.00699554714097281,0.0325033734265341,0.00442047013994615,0.00441377745703132,0.0671740420317037,0.0351010547917017,0.00219582422594667,0.0209082598916369,0.0665254603286342,0.0322823407519877,0.0247083493352831,0.0138518947304212,0.0720882767601437,0.0589788687542737,0.0011656978802737,0.0346656435680715,0.0668329975079949,0.0357459265882453,0.0251143906841203,0.0500178284739625,0.0195849655630701,0.0592382849715614,0.0290735860416622,0.0543038816391576,0.0463500854136087,0.0331566385270843,0.0833206090290345,0.0136614017526542,0.00167145559062254,0.0645749155671293,0.00472633194126061,0.0243923343955969,0.0923344428592821,0.0121700153890939,0.0205786359769398,0.0605187478298988,0.0537432408334874,0.00896083578880786,0.0474173201472396,0.00772921575981441,0.0994151404419142,0.0323819689705619,0.00864741557107954,0.052346361490995,0.0307221196978186,0.0845651431284907,0.0492995182360632,0.0259529236979684,0.0111062032338065,0.999999999999999,0.00383080010460579,0.0401862628419754,0.0487298876813219,0.0043420873196236,0.037837882411185,0.214213716705001,0.0164078004063787,0.00980762583999729,0.0206571954473551,0.0531557616213707,0.0863428687287996,0.00693255996296173,0.0721560778985019,0.0460747413996135,0.00918394157123923,0.00269272813298218
"MMT00002042",0.0461982039664416,0.0288212721407072,0.00319218738402711,0.0163486042764467,0.212415551661863,0.0203583312696833,0.10005702873249,0.00157352095492578,0.502655597401167,0.0545563942145296,0.0184966061639552,0.000136808823121404,0.0006934317798333,0.0364013817804794,0.00190741945213423,0.0021240155075086,0.00405836678125775,0.00824696089443466,0.0172822939830978,0.0239172014063389,0.0615928759872315,0.0375433123291624,0.000846683668332476,0.0461143870029879,0.00302086112859243,0.126436286786342,0.0132315006501659,0.0136542280089232,0.0145549861493159,0.00928400242743067,0.017442896947377,0.00120325928141702,0.000617626934810098,0.000865844495566845,0.0514946639451875,0.00159777910509262,0.0299039845651043,0.034795862576307,0.0114452950869827,0.00965119304038046,0.104771193203794,0.018143728662658,0.0104944732794382,0.0035801447802263,0.0126364705842916,0.00672637242813735,0.00253114064489964,0.00333231866307117,0.181459063499606,0.00156046503399367,0.000840293467820877,0.00456997600243741,0.0185915981290229,0.00152051721203202,0.0102151541710293,0.00322631795417668,0.0198458991563112,0.00849190786228399,0.000724502726592088,0.00295893233502653,0.0227945024418839,0.00969419452809842,0.0683788035827299,0.000256925447370982,0.0983919130023962,0.00825581993074832,0.00390598888830349,0.0104603972928065,0.0263082507524751,0.00720323910420304,0.00115991290143133,0.0401622830524026,0.000824652459259711,0.101065099455006,0.00197574654453732,0.00680539694502197,0.0220397342903335,0.00931086553037971,0.0125501598555635,0.00641198136926327,0.000766177825823888,0.00901573744077985,0.0506987409550804,0.00383080010460579,0.999999999999999,0.00172293746627702,0.00085675169313485,0.032118543873095,0.0021536752015665,0.0164341966583336,0.0436657399652532,0.0204873943469837,0.0151927061484361,0.0126240884009016,0.00107813311428593,0.206369963263368,0.00275249937074294,0.00106576015545399,0.0823934420218844,0.0790547856476706
"MMT00002046",0.0373338052752314,0.00197317281436823,0.0994677452068729,0.0264651991670264,0.0011906146842044,0.104481239440076,1.20259952942301e-05,0.0234020418117185,0.00111449308070618,0.00316100637077857,0.0159964354809711,0.190563714598921,0.110735616877449,0.00408692969343256,0.15952517919269,0.0424911316410474,0.0207261715663201,0.024126371196376,0.00454469973594077,0.00806284977979316,0.0025984288120719,0.00169855862221413,0.108453884562832,0.0123918421279449,0.0531823768656301,0.000254531807745896,0.0223418052006803,0.0106760572712132,0.00329434983931229,0.0079104213842119,0.0415100149497761,0.0422896486466584,0.101510769140241,0.108876307717919,0.00145316211302496,0.0251393065581369,0.0185628339228079,0.0346704752692704,0.00649394098747533,0.0109724541923272,0.00108920605111145,0.102092175180009,0.00193952028219017,0.0271276430833018,0.0285423157544616,0.0203709844775774,0.0283604317746234,0.011274103453825,0.000344146113983944,0.0218332312998484,0.0261887949683461,0.0832551406619156,0.0571358895175162,0.132423068916224,0.00793632755207874,0.0652863590742436,0.0152245011747501,0.0936086896381021,0.0953258279560332,0.30527499083347,0.0179240893819315,0.00927051512845812,0.00031350692546644,0.11739115540358,0.00181491761631036,0.152261382407101,0.0463091636317369,0.0461714281838603,0.017516232875949,0.0518367840980526,0.044016834003365,0.0260968952258648,0.0654038868063693,0.00383311920623397,0.0410511772341084,0.0107538320075395,0.00857980890821855,0.0147436371732325,0.0144033502707688,0.00402088785074431,0.0923530855453796,0.0359157662071492,0.00233601170399304,0.0401862628419754,0.00172293746627702,1,0.0978180236425461,0.0564163820986784,0.149246199425565,0.00939965799494489,0.0303586610729133,0.00396899495095317,0.0506838784034927,0.0174063948576574,0.0512017666351955,0.00204080738450801,0.290066336028038,0.157834465682287,0.00130453761013192,0.000249266041501792
"MMT00002048",0.00480295413634823,0.0231359667338914,0.0168581062088529,0.0160632457587707,2.82721231069891e-05,0.0159916954912621,0.00518929759774796,0.0326927258879164,0.000907317346393785,0.00728531434988311,0.040269120935068,0.634252360447047,0.786365175061482,0.0284040730731054,0.0612400744734073,0.153917503881486,0.153486737097458,0.00700362640003417,0.012715417364169,0.0379461270960971,0.00234792912865838,0.0168448381057953,0.0335281566296687,0.00362322833226145,0.122020347786196,0.00338189788208059,0.00073990978695218,0.0089511432408624,0.0304864416964801,0.0114123118252912,0.218053457101177,0.0622877428071951,0.658360022355585,0.0683607367535095,0.00852025347870376,0.0582026592178214,0.0134904673603799,0.0148662150816964,0.0133253978639692,0.0130507973265136,0.00861857667291748,0.0234572979803457,0.0160086404883967,0.00273817011223329,0.00230301308372006,0.305782043272094,0.0537079508403511,0.0200504159092355,0.0016443412225019,0.0718850936399204,0.0571226322040252,0.569670141915907,0.0249506688577847,0.0259902291347448,0.10378234723914,0.0600179073192641,0.0222266544878871,0.00946749505199799,0.935511368939761,0.0502522680345933,0.0153115072220028,0.114676429196523,0.00730455982595902,0.406888736818461,0.00496976134892386,0.00368901569462559,0.0618209908126115,0.00270758213536445,0.0132360500724409,0.0167726944802278,0.0273081394906325,0.0181049531502457,0.586394252838136,0.000285389498363452,0.0276238703655999,0.0119761540671608,0.042208503512738,0.0254562990600684,0.00369571968120463,0.0195818701011856,0.879811239949417,0.0064678044708653,0.0291352647527136,0.0487298876813219,0.00085675169313485,0.0978180236425461,0.999999999999999,0.0131648969646326,0.0551207460253364,0.0269639431495647,0.0178746963558979,0.0435106093414095,0.0162329406104826,0.0508157258846527,0.0445974942062206,0.00606684832615262,0.138064007923427,0.0302930794607406,0.00217207443072047,0.0191204338920539
"MMT00002050",0.0109595637782691,0.00263037518785254,0.0156858724030937,0.0119454866809454,0.019013345395157,0.0891975409582318,0.0138239167766918,0.00344886071352517,0.0424643373818408,0.0151615896118366,0.0167907145942105,0.0120900594009828,0.00944093781539219,0.0110809464532383,0.0173676960472179,0.00643255766910919,0.00181327467917082,0.0119819670069537,0.00223881186150169,0.0248042740672085,0.032586601030008,0.00514989420215986,0.0107772903770505,0.0526582054575063,0.0205157559084145,0.0291850590319311,0.0338878474346139,0.0106508501849283,0.0276827196891584,0.0122378084219128,0.0184637515165198,0.00500628564786914,0.0103689185558468,0.00240030771997507,0.0164717366547204,0.00705807256446227,0.00991385514922429,0.0784932380594311,0.00363236355590776,0.0063618444965339,0.016218830392743,0.0669972354913681,0.0028213823557924,0.0053770029565167,0.0206339149627839,0.0227438372529707,0.00445845761599393,0.00209956574296614,0.02766017363049,0.00436824662600256,0.00247505325156345,0.0182985692531357,0.0184049493918479,0.0119651356344346,0.00707271336054368,0.00224553215025871,0.0205430725798092,0.0115021000185164,0.0124983659916564,0.0422905249754551,0.00231650780687407,0.0164411124574437,0.0184241622318779,0.00887750800601561,0.0683616236626367,0.0183645194328446,0.0122547896503607,0.0657357726349708,0.0406456697506947,0.0135354030361175,0.00306257079528356,0.0843148777170088,0.00762250510683181,0.00912189831683419,0.00212492698682022,0.0192239659570772,0.0131137137576646,0.011004105642713,0.00555727667587847,0.00127111935153408,0.0114256479992299,0.0241906213550124,0.016301040173481,0.0043420873196236,0.032118543873095,0.0564163820986784,0.0131648969646326,1,0.0263906383240851,0.0095613856080347,0.0891043969485523,0.00586530602407796,0.0159305433143388,0.0145243389865735,0.00581778303125795,0.0198947284767751,0.0634272141725778,0.0145236973607011,0.0221043689720644,0.00504641553488753
"MMT00002099",0.0118406754376812,0.000149940083051331,0.0884295871640762,0.0229298218615076,0.00219162181221227,0.146574087472982,0.0011162642547425,0.0154706262906469,0.00152362006945814,0.000688010241647205,0.00105855017380599,0.0908991308398493,0.076578588454182,0.0113606698099737,0.291318653374814,0.100535538105671,0.0178158126936244,0.0145771016994606,0.00177648601892703,0.0406695659496994,0.0144329060463856,0.000794112585436236,0.232314128631751,0.0390354288508449,0.0835242474143756,0.00081321362734736,0.089748151030831,0.00490208641542063,0.00522419358939309,0.00841946687490991,0.0247837288515896,0.0417431794799045,0.0662630305550576,0.10172425778007,0.00825239646292408,0.0146664631224065,0.0231290144067273,0.0184832527364488,0.0072088955540394,0.00762581679691303,0.000594309848242304,0.113597235890973,0.00613577560658278,0.0307244943496318,0.122002507342142,0.0248636888366154,0.0217779684911145,0.0255646115341144,0.00169543667406591,0.01087548488424,0.0335761208764584,0.0666080158065052,0.0312628345110857,0.0707334436680187,0.00353545654054639,0.0288452721776222,0.0309956253126165,0.100511465997719,0.0476336931530155,0.329112349825078,0.0141139419228221,0.00409093926160664,0.000379223213294921,0.120069781078744,0.00635260075364503,0.0564491610235745,0.0148588481864307,0.0576153067284974,0.0873412405445791,0.113065061924037,0.0370184092439641,0.031388668624406,0.0423531103455676,0.00878281081634687,0.0430205691464774,0.00943230559332241,0.00150840732930811,0.0128960290021041,0.00414649985817379,0.0176625910616734,0.0576255403098426,0.0185194340828036,0.00700875713066165,0.037837882411185,0.0021536752015665,0.149246199425565,0.0551207460253364,0.0263906383240851,0.999999999999998,0.00728936871305076,0.0353158864796654,0.00347322577624548,0.0424186836676074,0.0147628967046807,0.0771316766984754,0.00469208335113434,0.287049190462256,0.0976288239424477,0.00738926497089687,0.000256367297187657
"MMT00002102",0.0100052373336091,0.0393356555807433,0.0225363030874914,0.0213901714978477,0.00461045687968646,0.00294523520825303,0.0456668282122542,0.0610682172486915,0.0159743857413448,0.0161704492658182,0.00643295467393562,0.0172689001574737,0.0254264582291755,0.0505978143961583,0.0128971203692383,0.079714095413406,0.0976269496064223,0.0232925423620175,0.0813068543237632,0.00290350613117031,0.0388053201594473,0.0039797832001868,0.0162271337901936,0.0327246895919285,0.0534096306074864,0.0387765551914753,0.00773490638295183,0.0315292370964384,0.0226042554831916,0.0383929109467752,0.0195221581399008,0.00577395701090593,0.0159896736532646,0.0225577782658161,0.012042199125544,0.0446950357653996,0.00501043197560851,0.00100734865724862,0.0804432271797254,0.0731803087394783,0.00399923013766705,0.0110211344043885,0.200671517507505,0.0381443670998692,0.00693125893078392,0.0129161615173504,0.10616479515991,0.0689204065123076,0.0241565360349722,0.0323028773300476,0.0672237285504309,0.0258870437728372,0.0196809246248088,0.0400169749220484,0.02677579460087,0.0343852293363693,0.0893402286649912,0.0202866480424816,0.0267258739334752,0.00771684152873914,0.0749028821853619,0.0173075349465043,0.0151730781260613,0.014740949955297,0.0257200416793781,0.00513433220791755,0.0417238230669632,0.0082278284805962,0.0183913894315471,0.018693372721146,0.0577868908777659,0.00382037657276017,0.0205949124614141,0.00642623136103971,0.141414869258733,0.0170893088727736,0.00645452306848961,0.0363904874297717,0.0572354678267858,0.102938780138461,0.0291115333042616,0.0064349031694191,0.0370485373449394,0.214213716705001,0.0164341966583336,0.00939965799494489,0.0269639431495647,0.0095613856080347,0.00728936871305076,1,0.0359098299522224,0.0128046499344303,0.0122845617015988,0.0363860238186104,0.0684282022935078,0.0335987130950482,0.0362972280412313,0.0131081297086971,0.0376580405017957,0.0236533176542624
"MMT00002151",0.0176132572783645,0.00130577190605829,0.0541436216023186,0.0203512315852701,0.0131845964280041,0.0819583672997112,0.0621571243921458,0.0139611985064337,0.0532400845940496,0.00853637798974452,0.000607978884060472,0.00849707733362433,0.0133835742666618,0.0871217915394597,0.0418623669861208,0.0126793359752249,0.00561708150614784,0.00837404472482146,0.00827636823891291,0.0138697988739347,0.20318511663351,0.00381857498327727,0.0114094910895483,0.362656749210157,0.0631542688290318,0.15653274159417,0.0279804676156619,0.00685193444066065,0.0260570507708544,0.00249802423007726,0.00768818473536225,0.00931932674294044,0.00634542293263071,0.0119105771366585,0.0243246920265535,0.00831267274218923,0.0108083564306373,0.0153513029637444,0.018686497437489,0.0118233956848219,0.00555917239500651,0.189983708428868,0.0133491986901051,0.0145103542448533,0.0117377707145551,0.0121935904254957,0.0373703362525618,0.0183218857564592,0.0914530461357107,0.0114461834629095,0.013145583677305,0.024228434414536,0.0293071993122794,0.0844742209590866,0.000690214850829341,0.0027402434156853,0.297099622348163,0.0218392116215556,0.0180827171583404,0.0649543452526534,0.0104209643322332,0.00407171093123011,0.0174196102795211,0.0075630750567518,0.160557529700428,0.0145795810240459,0.0221247005916466,0.0643219642215344,0.148219067047301,0.061581849053738,0.01352678185933,0.104873772487945,0.0100234578990431,0.0127488023119689,0.0131996423471786,0.0058045462081502,0.000509646001661125,0.0159985202334023,0.0121781267329229,0.0147560976545755,0.0188036423573687,0.0205735792307028,0.0417988103342111,0.0164078004063787,0.0436657399652532,0.0303586610729133,0.0178746963558979,0.0891043969485523,0.0353158864796654,0.0359098299522224,1,0.0023549519165754,0.0192717388218338,0.0466452889834678,0.0273587367476941,0.0303323575123704,0.0766960321690186,0.0141064176055467,0.121589070554144,0.0143930841846088
